,dates,1,2,3,4,5
190,2011-01-14 13:56:17+00:00,183.26458774967122,181.91014203178077,221.51906046609017,191.4763501698054,215.80900641235567
191,2011-02-07 13:59:47+00:00,,162.6517669071877,207.11210030288407,,194.7377107162157
192,2011-03-03 13:56:19+00:00,151.37024250557002,156.45810147940296,,193.22347192902873,187.07991932935678
193,2011-03-19 13:56:13+00:00,156.95566570471163,,215.0074115824875,193.43739939299397,197.10559076636798
194,2011-03-27 13:59:57+00:00,,,228.11119092990265,204.28509386568876,194.6266886967258
195,2011-04-28 13:59:59+00:00,,166.87695409150214,212.84044630222755,182.50223521322457,201.66417414431794
196,2011-05-14 13:59:56+00:00,,,,,
197,2011-07-01 13:59:53+00:00,,,,,
198,2011-08-18 13:59:46+00:00,,171.9353309714264,,182.80930302512462,
199,2011-09-03 13:59:42+00:00,,149.92767140387915,206.6301486723815,169.04096079110386,
200,2011-12-08 14:00:08+00:00,141.55604743010153,,211.9550606316312,184.96604586545598,180.6728014228052
201,2011-12-24 14:00:18+00:00,151.40195071622114,150.84705564896134,223.28171978216028,183.25503306951873,175.98758869834586
202,2012-01-25 14:00:21+00:00,,150.06650225894623,,168.95527354197029,181.4062859372592
203,2012-03-13 14:00:28+00:00,159.63525500773352,171.3487120528927,,,
204,2012-04-14 14:00:25+00:00,159.0673923422785,164.80550921189212,227.02914700768466,201.77605869970733,
205,2012-06-17 14:00:48+00:00,,197.6697489980803,,,226.14010908227456
206,2012-07-03 14:00:58+00:00,151.80459975636097,186.19172633848424,251.33680009831193,,207.91093117794657
207,2012-07-19 14:01:12+00:00,150.96714277956391,177.01590174133932,,210.00080069521852,197.8512679478448
208,2012-08-04 14:01:22+00:00,,179.08955118748042,222.99002322783892,200.01672407643116,204.71391775742865
209,2012-09-21 14:01:51+00:00,149.63911719529708,144.26788210604755,192.19821628490484,180.98034371451337,179.24824285361973
210,2012-10-07 14:02:00+00:00,,157.10525734673746,209.9428710902841,180.10717675394267,185.81294921093254
211,2012-10-23 14:02:11+00:00,151.7769520916675,165.10038287470246,218.71307573383643,192.88433942364026,209.08122496611918
212,2012-11-24 14:02:21+00:00,136.36168489342418,160.7416752063518,205.42269128315598,166.3252020749426,179.5459776764919
213,2013-01-11 14:02:30+00:00,133.34864870555552,154.0620448021191,210.33247603977352,,170.22572553379035
214,2013-01-27 14:02:34+00:00,,159.86245300196265,213.66001878436265,,
215,2013-02-12 14:02:34+00:00,148.73367150148854,148.5430727920651,202.15763163404193,175.93523525597993,178.99517348894193
216,2013-02-28 14:02:30+00:00,160.79643229040033,167.0695103809686,,175.4062461435512,
217,2013-03-16 14:02:29+00:00,145.522029998474,,206.45690865680533,176.00460510502174,173.56110286070702
218,2013-03-23 14:08:36+00:00,,,,,
219,2013-04-01 14:02:24+00:00,157.400879034716,162.0202462152771,204.65291278522227,,184.60062033491846
220,2013-04-04 14:13:23+00:00,151.95679677588586,160.34960488432742,,179.58661418414596,189.88721256120024
221,2013-04-24 14:08:27+00:00,,,,174.64057296893648,
222,2013-04-25 14:08:07+00:00,160.70535327738384,168.64940928124193,,204.0283293753696,200.9532582703822
223,2013-06-04 14:02:03+00:00,,,,192.9803265635465,199.37181041620954
224,2013-06-11 14:08:13+00:00,,,,,
225,2013-06-12 14:08:21+00:00,154.8668930741014,168.2890053228739,,188.7790559370701,195.76790640752492
226,2013-06-27 14:08:07+00:00,,,,,
227,2013-07-06 14:01:49+00:00,,181.8304519708778,,199.74857238722882,207.0097900120581
228,2013-07-14 14:08:21+00:00,,172.278289189666,214.3472506352616,,198.06093719135453
229,2013-07-29 14:07:48+00:00,152.73855389236292,187.60478903857864,,,193.15397073692606
230,2013-07-30 14:08:22+00:00,178.34746620463028,170.15993533910748,227.4689989611809,201.44219498425565,203.76979248875992
231,2013-08-15 14:08:22+00:00,173.91402570872938,166.99850701311658,227.46379123481668,198.845204243422,197.29587106547018
232,2013-08-23 14:01:44+00:00,151.63436402585452,162.11896098613437,219.35854917802635,194.66868403465034,192.93966171593692
233,2013-09-16 14:08:20+00:00,163.5745857048717,173.5174305649634,219.40115317632583,,198.42471899554158
234,2013-09-24 14:02:05+00:00,,171.0204667442615,219.02270298021676,192.94029272081593,193.24497940239314
235,2013-10-10 14:02:19+00:00,154.74666752682583,166.86695356605026,212.35844708820161,176.7473911504844,179.17820044328622
236,2013-10-26 14:02:26+00:00,,,,,194.10085357280468
237,2013-11-11 14:02:32+00:00,,164.7442741141004,222.1262334517702,206.7456313432325,
