,dates,1,2,3,4,5
209,2012-09-21 14:01:51+00:00,148.6625954605867,143.29136037133716,191.22169455019446,180.00382197980298,178.27172111890934
210,2012-10-07 14:02:00+00:00,,144.70216310587034,197.53977684941697,167.70408251307555,173.40985497006542
211,2012-10-23 14:02:11+00:00,124.92894543735699,138.25237622039194,191.86506907952588,166.03633276932973,182.23321831180866
212,2012-11-24 14:02:21+00:00,128.32123320762688,152.7012235205545,197.38223959735868,158.2847503891453,171.5055259906946
213,2013-01-11 14:02:30+00:00,150.12706760194325,170.84046369850682,227.11089493616126,,187.0041444301781
214,2013-01-27 14:02:34+00:00,,180.73719034395373,234.53475612635376,,
215,2013-02-12 14:02:34+00:00,171.95459742687476,171.7639987174513,225.37855755942815,199.15616118136614,202.21609941432814
216,2013-02-28 14:02:30+00:00,180.5424626922716,186.8155407828399,,195.15227654542247,
217,2013-03-16 14:02:29+00:00,150.54414177698462,,211.47902043531593,181.02671688353234,178.58321463921763
218,2013-03-23 14:08:36+00:00,,,,,
219,2013-04-01 14:02:24+00:00,159.696339216308,164.31570639686907,206.94837296681425,,186.89608051651044
220,2013-04-04 14:13:23+00:00,126.82087368243123,135.21368179087278,,154.45069109069132,164.7512894677456
221,2013-04-24 14:08:27+00:00,,,,190.4678343315154,
222,2013-04-25 14:08:07+00:00,183.77409399736064,191.71815000121873,,227.0970700953464,224.021998990359
223,2013-06-04 14:02:03+00:00,,,,185.56129779983763,191.95278165250068
224,2013-06-11 14:08:13+00:00,,,,,
225,2013-06-12 14:08:21+00:00,169.8698179073793,183.2919301561518,,203.781980770348,210.77083124080283
226,2013-06-27 14:08:07+00:00,,,,,
227,2013-07-06 14:01:49+00:00,,202.07108429032968,,219.98920470668068,227.25042233150995
228,2013-07-14 14:08:21+00:00,,168.72730106344636,210.79626250904195,,194.5099490651349
229,2013-07-29 14:07:48+00:00,131.6482208427085,166.51445598892423,,,172.06363768727164
230,2013-07-30 14:08:22+00:00,152.31111397916993,144.12358311364713,201.43264673572054,175.4058427587953,177.73344026329957
231,2013-08-15 14:08:22+00:00,151.25111220317768,144.33559350756488,204.80087772926498,176.1822907378703,174.63295755991848
232,2013-08-23 14:01:44+00:00,181.95726620367998,192.44186316395982,249.6814513558518,224.9915862124758,223.26256389376238
233,2013-09-16 14:08:20+00:00,158.08323620968207,168.02608106977377,213.9098036811362,,192.93336950035194
234,2013-09-24 14:02:05+00:00,,174.82509687949684,222.8273331154521,196.74492285605126,197.04960953762847
235,2013-10-10 14:02:19+00:00,154.31547611149915,166.43576215072358,211.92725567287494,176.3161997351577,178.74700902795954
236,2013-10-26 14:02:26+00:00,,,,,178.907697232765
237,2013-11-11 14:02:32+00:00,,137.42702974311084,194.80898908078063,179.42838697224295,
238,2013-11-19 14:08:00+00:00,170.0660200586521,181.48922627874825,236.63058873506714,208.18546795832015,
239,2013-11-27 14:02:38+00:00,134.62813813161844,136.91932061941313,,162.52479021248791,
240,2013-12-05 14:07:59+00:00,,171.00118187408597,,198.97965198093715,197.94772632237283
241,2013-12-13 14:02:42+00:00,136.25927471139218,139.04185978527306,209.98922400549483,182.40024745554504,179.010907265404
242,2013-12-29 14:02:47+00:00,127.979761828954,,198.13702930123006,166.68869489079984,174.65147126941702
243,2014-01-06 14:07:41+00:00,,146.06962697865157,201.90500063871298,173.66136274297256,172.67224359188705
244,2014-01-13 14:13:44+00:00,149.19887286729397,159.59887237468226,208.832155355747,176.53791351914367,
245,2014-01-22 14:07:30+00:00,156.9084135618718,161.73387733503043,206.64847385134894,178.6331133949238,178.83304265661644
246,2014-01-30 14:03:13+00:00,,176.29861833162158,,194.30657935659775,207.64011421405894
247,2014-02-07 14:07:20+00:00,146.8504656114664,154.77515032098177,202.08534193712939,179.1981842790821,176.70703607819996
248,2014-02-14 14:13:23+00:00,173.70314993593158,185.57854729487042,242.4946114093873,208.95765862228927,215.243486313848
249,2014-03-02 14:13:08+00:00,173.3233853609219,187.1199408390611,,204.91656408105086,
250,2014-03-03 14:03:08+00:00,177.12128700364278,189.35814551193755,,194.64408206420342,215.15672249057337
251,2014-03-11 14:06:54+00:00,,142.5649652969506,199.99482697927473,167.19845282529386,177.4358478936965
252,2014-04-03 14:12:44+00:00,,,,,
253,2014-04-04 14:03:21+00:00,156.31201224220294,169.16784603732359,,187.83742910001104,202.322179003992
254,2014-04-12 14:06:24+00:00,,173.68727181229406,,198.68958600413265,200.59750134659237
255,2014-04-19 14:12:27+00:00,185.57822192183593,190.8203595183361,,184.26774356814016,192.16559505755345
256,2014-04-20 14:03:31+00:00,,167.64084147534652,,184.71932201537203,206.87904100551216
257,2014-05-05 14:12:11+00:00,148.10943125384935,,208.66734749951905,176.526432979903,177.3513248786228
258,2014-05-06 14:03:34+00:00,160.5079584059306,161.17955195840943,203.3043068033064,171.3990833331322,179.0164479237025
259,2014-05-14 14:05:55+00:00,175.0796504350545,186.69203454456596,247.91500395583049,210.38821074127355,
260,2014-05-30 14:05:57+00:00,,,,,219.99864431387448
261,2014-06-15 14:06:04+00:00,194.32413920794147,211.0370263751018,259.3536759140457,228.93870925843802,237.7659651610817
262,2014-06-23 14:03:48+00:00,,179.11910005519607,,198.59205406878556,209.35227863932886
263,2014-07-17 14:06:14+00:00,159.29423602101176,164.1133746699175,214.58646918003035,181.102583618775,195.6723486792508
264,2014-07-25 14:03:57+00:00,,,,,
265,2014-08-10 14:04:01+00:00,,,,,
266,2014-09-11 14:03:58+00:00,193.07633618877426,208.6973752340943,260.52544652364827,,235.26903462567518
267,2014-09-26 14:12:38+00:00,,,,,
268,2014-09-27 14:04:09+00:00,172.49665813836867,,245.86800162415497,195.05929954287046,199.16607903845804
269,2014-10-05 14:06:33+00:00,,147.43734404278302,202.2205134353412,170.86511419656964,176.94875460094315
270,2014-10-13 14:04:19+00:00,,171.46858226996054,213.80423932449278,,201.68414534727992
271,2014-10-29 14:04:29+00:00,,,,,
272,2014-11-30 14:04:43+00:00,121.48434752550173,142.77838545532194,190.86743365188917,163.7449201217145,166.28259716366543
273,2014-12-08 14:06:29+00:00,172.91327089721017,180.4066645082289,242.21907897100664,202.77804200400928,210.71034692159859
274,2014-12-16 14:04:52+00:00,,139.7047372088712,202.78277744762391,,
275,2014-12-24 14:06:28+00:00,,176.04137916397173,234.7836750572303,203.3838125469265,
276,2015-01-09 14:06:25+00:00,160.2224356611384,173.68171927344972,222.8918220854362,189.9063540447926,202.93272934794936
277,2015-01-17 14:04:55+00:00,138.95791168672946,,192.04073387626997,166.00957360585483,165.58157113056612
278,2015-02-02 14:05:03+00:00,184.50209678105605,183.63378746598812,,206.07122528310936,211.37517116417078
279,2015-02-17 14:12:21+00:00,158.6775049081942,,,,
280,2015-02-18 14:05:06+00:00,174.00170314482045,180.62615605717593,234.48708628454202,208.0686888799474,205.96604094921506
281,2015-02-26 14:06:09+00:00,127.55436032105422,,,151.92659322886075,
282,2015-03-14 14:05:57+00:00,127.58537449269389,135.4664600859741,191.2777271201693,162.51045808541193,169.31494148074881
283,2015-03-21 14:12:06+00:00,182.29308225610953,192.82058969582482,,,
284,2015-03-30 14:05:48+00:00,132.65155688832314,141.71182283528387,200.9073465446004,163.13047953846032,175.81109576797832
285,2015-04-06 14:11:55+00:00,174.30552588418556,184.7371209014517,237.20535090398522,,
286,2015-04-15 14:05:45+00:00,149.0013001245381,156.9090694484372,204.50370980069994,179.79692118200225,178.19929381456652
287,2015-05-09 14:05:45+00:00,,,,,
